crime_id,crime_type,latitude,longitude,hour,day_of_week,victim_age,suspect_age,weapon_used,arrest_made
5087,Assault,23.86678829489948,-173.00890936893788,9,Thu,57,19,Gun,0
5088,Fraud,-48.192169356445454,1.9872427068148681,10,Tue,31,61,Knife,1
5089,Assault,71.54691926317642,98.43356042177265,6,Sat,15,38,Knife,0
5090,Burglary,65.3019382208503,-142.7080843324695,18,Tue,42,46,Gun,0
5091,Robbery,1.6349952041912843,145.00746681593233,18,Fri,48,68,Knife,0
5092,Assault,-12.01486631476493,-84.77373241193423,20,Sat,52,45,Knife,0
5093,Theft,-22.165923062860415,-118.58270122338236,10,Mon,34,56,Gun,0
5094,Theft,37.30822535995904,32.13218624496284,5,Tue,27,58,Gun,0
5095,Homicide,30.899890297704687,-116.98878750550959,7,Sat,50,28,Knife,0
5096,Fraud,-54.687490751163836,64.69254733362558,0,Fri,44,33,Knife,0
5097,Burglary,30.86244563406504,-3.563250480565216,22,Sat,33,56,Blunt Object,0
5098,Homicide,-44.56238506163281,-140.41585376561522,7,Sun,64,38,None,1
5099,Fraud,-86.6594994257654,148.4964484495373,4,Mon,49,68,Knife,1
5100,Fraud,35.857561956727864,62.353947586878064,9,Sat,38,46,Blunt Object,1
5101,Homicide,26.06284844293492,16.557489552156483,1,Sun,19,26,Blunt Object,1
5102,Vandalism,-16.054332772618537,-45.23737847395293,3,Thu,19,64,None,0
5103,Fraud,4.623490065511106,-131.4504343186302,21,Sun,73,35,Blunt Object,0
5104,Vandalism,80.49045450703673,74.70661358207596,1,Mon,38,65,Blunt Object,0
5105,Theft,17.136032562978784,112.91609521046138,14,Tue,27,50,Knife,1
5106,Theft,28.419108360575663,-134.70521402220746,19,Thu,11,39,None,0
5107,Fraud,-78.4959622291546,-1.9556551662687411,9,Thu,34,65,None,1
5108,Theft,-60.12099707847746,-5.455372682703739,20,Mon,60,67,Blunt Object,0
5109,Burglary,-35.82859024591413,-54.031785040811656,23,Thu,31,28,Blunt Object,0
5110,Vandalism,7.088277245065754,104.16308234104986,23,Sun,18,22,Gun,1
5111,Vandalism,49.78636127699781,-144.16927782953508,1,Sun,13,43,Knife,0
5112,Fraud,-32.176641998054336,-106.1930790460476,5,Mon,30,39,Blunt Object,0
5113,Theft,-25.851162513820697,-179.42300318933758,21,Mon,39,37,Gun,1
5114,Assault,-43.892840668725206,-45.72526029011465,13,Sat,42,50,Gun,0
5115,Homicide,-44.17032072684494,-75.17585955586608,4,Sun,52,62,Knife,0
5116,Homicide,80.79549226106337,132.11783415293633,23,Mon,11,26,Gun,0
5117,Vandalism,24.38229233140021,88.49168786741575,1,Sun,40,64,Blunt Object,0
5118,Fraud,-61.93777616280957,-149.5900092375821,13,Fri,13,26,Gun,0
5119,Fraud,40.00474405516678,86.74412942245334,12,Tue,56,32,Gun,1
5120,Burglary,39.96380580480522,63.14407971104052,1,Thu,54,50,Blunt Object,0
5121,Robbery,29.964635289666916,-78.57926150388131,22,Wed,74,62,Gun,0
5122,Robbery,-65.75031988368055,-174.43412110634037,8,Sat,75,64,None,0
5123,Vandalism,-16.56153297547435,-138.5415355000635,2,Tue,15,33,Knife,0
5124,Homicide,-70.78386051100563,-90.02120953731864,14,Wed,16,62,Blunt Object,0
5125,Burglary,56.99169073658456,113.98405181482985,22,Mon,60,67,Knife,0
5126,Burglary,27.930985772025466,-12.487382673188876,2,Thu,77,49,Blunt Object,0
5127,Burglary,1.2967086182073047,150.6223895252581,11,Sat,27,63,Gun,1
5128,Vandalism,-28.25721422989261,104.09344540138795,5,Tue,50,41,Knife,0
5129,Robbery,-56.83509459100199,-76.64105525615754,18,Wed,78,17,Blunt Object,0
5130,Homicide,-70.83943401004058,124.33037636898467,16,Wed,34,27,None,1
5131,Burglary,84.46330935664193,-137.97905745212745,5,Wed,65,52,Blunt Object,1
5132,Homicide,-54.06324444791585,-166.9976926365589,18,Tue,10,65,Gun,0
5133,Theft,-79.22256719015058,39.073723528793664,16,Fri,64,55,Gun,0
5134,Fraud,83.10001899284936,-56.97250744333009,15,Mon,12,33,Gun,0
5135,Fraud,8.811313444408881,-61.40675280144703,20,Thu,63,57,None,0
5136,Homicide,53.398212298405724,67.39494700740747,7,Wed,41,49,Knife,0
5137,Assault,-82.12214750430266,126.03737801624533,23,Sat,11,29,None,0
5138,Assault,12.050254346337837,-64.01681807752747,23,Tue,74,30,Knife,1
5139,Vandalism,-18.322206458760874,-62.99502407189969,18,Sat,17,49,Blunt Object,1
5140,Vandalism,48.95359818297902,12.18637414525935,7,Wed,67,19,None,0
5141,Fraud,-83.08338378496946,55.146096748958314,19,Tue,62,21,None,0
5142,Theft,-17.695697658909424,-106.95391360013598,14,Sat,53,35,Blunt Object,0
5143,Robbery,53.83321550751529,148.56449504827413,7,Fri,37,55,Gun,0
5144,Robbery,4.085507634906591,55.58994858672435,2,Wed,28,68,Gun,0
5145,Vandalism,9.006973379748715,45.058252092515374,15,Sun,65,15,Blunt Object,0
5146,Theft,-72.5103572461262,145.51042898439653,2,Wed,29,39,Gun,1
5147,Vandalism,-66.18049989838354,146.61542901401174,0,Thu,65,44,Blunt Object,1
5148,Robbery,31.859928965841448,-131.20195657446385,7,Tue,44,33,None,0
5149,Homicide,31.508392012185567,-127.7728185672478,23,Tue,28,38,None,0
5150,Vandalism,86.23861096540921,94.30153161845311,8,Fri,72,60,Knife,0
5151,Burglary,38.15153785179908,164.4767803958294,21,Wed,16,29,None,0
5152,Homicide,-1.2161707319794886,59.94492426471885,11,Thu,36,49,Knife,1
5153,Vandalism,64.31900823603951,-31.92588050141876,17,Sat,48,38,Gun,0
5154,Fraud,-71.19486255313149,66.05033031854842,16,Mon,39,50,Blunt Object,0
5155,Vandalism,-9.126752238674186,-97.62783251164603,7,Thu,32,63,Gun,0
5156,Fraud,-38.320360033037446,179.26786793080214,19,Sat,32,28,Blunt Object,0
5157,Theft,-71.1651947530274,-24.809321570753497,10,Thu,56,36,Blunt Object,0
5158,Robbery,47.43037524966593,155.40696090313037,6,Sat,57,53,None,1
5159,Homicide,1.9425654897990938,-24.912700969041026,13,Thu,72,22,Knife,0
5160,Homicide,10.218369581548316,154.1303212038925,9,Sun,18,62,Knife,1
5161,Assault,-15.97406617614078,-59.15324106723037,14,Thu,32,68,Gun,0
5162,Assault,-7.139298311507659,93.79547447609042,11,Wed,72,30,None,0
5163,Robbery,-69.11687031785944,162.36072446724586,19,Thu,56,60,Knife,0
5164,Assault,31.12520837165576,52.55304415047661,16,Sat,75,31,Knife,0
5165,Homicide,-12.159475271061524,63.92348127895539,7,Sat,46,19,Knife,0
5166,Vandalism,57.018163163325,-142.96095168406157,13,Tue,47,55,Gun,0
5167,Theft,-54.6683039742463,-9.280819020995665,14,Sat,10,49,None,0
5168,Theft,-53.09008318460956,139.23194619124348,10,Tue,57,67,Knife,0
5169,Robbery,26.236722875523796,-93.27245895694146,11,Sun,44,68,None,1
5170,Assault,62.280616211531424,103.81068485939272,19,Sun,62,51,Knife,0
5171,Vandalism,-5.0043890487284415,63.25555888941878,15,Sat,34,66,Gun,1
5172,Theft,40.851696371957985,-99.72505269340652,19,Thu,51,32,None,1
5173,Theft,89.8793858687554,-78.19516610353281,17,Sat,32,35,Knife,0
5174,Burglary,88.24781515120705,-26.078075956549043,9,Sun,18,56,Gun,0
5175,Burglary,43.980631707906014,-134.95348241253876,18,Tue,36,15,Gun,1
5176,Homicide,43.125568142084774,148.8136669769545,17,Sun,60,31,Gun,0
5177,Theft,-45.428600304196976,86.16873782593996,0,Wed,66,22,Knife,1
5178,Robbery,60.03713367787927,-48.612923998711295,21,Sun,45,43,Gun,0
5179,Fraud,-17.0816171315183,-72.12042169021376,3,Sun,43,34,Blunt Object,0
5180,Fraud,83.15890377602807,68.24839331245587,22,Mon,22,63,Gun,0
5181,Vandalism,-75.3430160327516,-27.2804680970132,6,Thu,64,64,Blunt Object,1
5182,Theft,-11.548733602909309,-97.43883411417382,0,Sat,55,51,Gun,0
5183,Theft,10.05128778302975,-25.14572892944733,7,Tue,61,53,Gun,1
5184,Homicide,-17.071882724490322,133.666913960126,16,Tue,37,19,Gun,0
5185,Theft,-52.0957457091102,-155.30161084561314,7,Sun,39,24,Knife,0
5186,Robbery,16.73792798085178,-47.39103097851168,4,Wed,54,20,None,0
5187,Burglary,46.065224632524775,166.44219228617953,0,Sun,47,21,Knife,0
5188,Theft,26.070947283635363,-174.66053671635086,14,Sat,29,49,Knife,0
5189,Theft,-47.79920721455289,140.6305143112387,3,Wed,79,41,Knife,1
5190,Homicide,41.68942998633432,-45.05986851222261,6,Mon,56,56,None,1
5191,Assault,-43.75839491197861,-111.77344635283545,13,Sat,68,35,None,0
5192,Homicide,-58.463574673672795,-174.60729091018737,11,Fri,23,38,Gun,1
5193,Homicide,34.320242778969984,-154.6117914964334,20,Fri,51,43,None,0
5194,Robbery,61.70170430050723,-118.13638887929079,2,Sat,70,41,Knife,1
5195,Vandalism,-3.3228994146166,-170.85267418335184,19,Fri,68,52,Blunt Object,0
5196,Theft,5.650522764918804,-59.094047487598345,17,Mon,17,16,Gun,0
5197,Homicide,-35.505437315178156,-163.83847882520857,7,Thu,66,39,Blunt Object,0
5198,Homicide,-0.9687572801941968,69.19778226401186,1,Sun,31,16,Blunt Object,1
5199,Assault,-66.2430603577667,114.80656087348552,5,Fri,30,52,Blunt Object,0
5200,Homicide,82.0495493429382,139.48701248559297,6,Sun,37,32,None,0
5201,Fraud,54.06491765818731,17.68614514896069,6,Fri,58,56,Knife,1
5202,Vandalism,30.23515094799326,160.74343482475155,12,Sat,32,21,Gun,0
5203,Theft,6.874986903192536,-177.96763779848393,0,Tue,63,63,Gun,0
5204,Theft,52.59044452103362,-131.75340402091584,7,Tue,32,18,Gun,0
5205,Assault,-0.9436968745552292,-74.46024693687055,22,Thu,77,58,Blunt Object,0
5206,Robbery,-36.00469653218415,104.04879910352525,12,Sat,55,54,Knife,0
5207,Theft,-61.13263766999903,138.74009044818854,23,Wed,77,55,Gun,0
5208,Fraud,26.56540598432531,42.52840247018801,19,Mon,37,24,Knife,1
5209,Theft,77.29663410477255,-42.03491601271011,23,Fri,59,65,None,0
5210,Fraud,-62.34866036921679,59.704417290983,18,Sat,72,55,Gun,0
5211,Vandalism,-57.59675189085478,-114.87622607122819,16,Sun,19,42,None,0
5212,Vandalism,-11.95091398628368,-15.165341217924464,12,Sun,46,44,Gun,0
5213,Burglary,55.24188262554401,2.7158753963843765,15,Sat,22,38,Blunt Object,0
5214,Burglary,-37.093908785129166,-142.24636043596274,23,Mon,79,50,Gun,1
5215,Fraud,-44.295673559394935,-167.80584232022173,14,Tue,39,30,Gun,0
5216,Robbery,21.593932463310097,90.03797904605261,10,Mon,20,47,Knife,1
5217,Theft,6.410660737379743,12.494289340695076,11,Tue,10,24,Blunt Object,0
5218,Homicide,-79.16033439985748,-60.39406732394323,21,Mon,27,62,Blunt Object,0
5219,Theft,-75.33180408433023,-22.597692601985955,2,Sun,20,35,None,0
5220,Burglary,25.742336433257904,164.77322876758666,23,Tue,19,41,Gun,0
5221,Homicide,-6.277752153399675,-41.431042110977785,8,Mon,57,69,Gun,0
5222,Fraud,84.77589448604647,-142.7474784046417,13,Fri,70,35,Knife,1
5223,Homicide,32.13565393141165,-13.103215357196262,6,Fri,19,41,Gun,1
5224,Theft,-88.18674084121834,53.297414452104704,10,Thu,69,46,Knife,1
5225,Theft,-3.4166196359168737,-175.63927820403904,9,Mon,31,19,Blunt Object,1
5226,Robbery,-15.399371693613688,-60.35739839453501,2,Wed,18,67,Gun,0
5227,Assault,-70.79150520112164,-38.33480875303806,18,Thu,24,49,None,0
5228,Homicide,76.17759045699421,-13.062655524979533,1,Mon,46,36,Knife,0
5229,Burglary,54.90203383471027,-71.39369027719609,16,Wed,79,50,Blunt Object,0
5230,Burglary,-48.58453648439966,60.092013047714374,1,Fri,53,24,Knife,0
5231,Assault,-43.9234634082605,160.09532054129238,20,Sun,78,48,Gun,0
5232,Theft,-84.23675040249883,149.03934337429752,15,Sun,12,66,Blunt Object,1
5233,Robbery,-36.590858715772626,59.181629331246,16,Fri,19,68,Blunt Object,0
5234,Robbery,15.23196160440365,2.47826381193002,9,Sun,13,20,None,0
5235,Burglary,-14.248190090399717,117.29344551899737,3,Sat,65,28,Blunt Object,0
5236,Robbery,84.46598346954255,120.93738762908288,10,Fri,49,51,Gun,1
5237,Vandalism,-79.90556953253925,118.64629901509016,16,Sat,42,33,Knife,1
5238,Assault,16.457428601821917,-123.17546236701611,23,Sun,42,46,Blunt Object,0
5239,Theft,64.49569929126864,-170.84435710970155,11,Wed,69,34,Gun,1
5240,Vandalism,-3.4666357662499365,173.9496275093196,20,Tue,30,35,None,0
5241,Assault,-89.46671029912858,165.47551045955066,9,Mon,78,29,Knife,0
5242,Fraud,-46.295730031270466,23.17624591995471,15,Thu,54,31,None,1
5243,Homicide,-31.721584379766092,177.50293801824984,3,Sat,66,58,None,0
5244,Burglary,83.87900902034323,97.3969361164298,2,Thu,49,59,Blunt Object,1
5245,Robbery,74.1191907309659,6.256866043242184,8,Sun,73,66,Knife,1
5246,Fraud,80.85069091937345,-39.84081582843993,5,Fri,19,38,Blunt Object,0
5247,Robbery,58.6365223710543,33.43075541766652,11,Tue,75,35,None,0
5248,Vandalism,-26.70340785949721,5.688756599572514,0,Sat,74,62,Gun,1
5249,Theft,73.0577559773161,177.7689096124306,13,Mon,39,29,Knife,1
5250,Theft,86.7032110686688,-3.434286236674666,23,Sat,44,25,None,1
5251,Theft,-26.987163790508475,120.93159102737661,9,Mon,62,51,Blunt Object,0
5252,Robbery,-43.09992612243919,112.90457632976688,17,Thu,48,44,None,0
5253,Fraud,8.44493270079984,-154.29374153791557,12,Thu,31,32,Blunt Object,0
5254,Theft,-56.3126053321926,-148.67756376817277,8,Thu,76,42,Gun,0
5255,Fraud,-84.12764014685156,57.531641328502616,22,Mon,79,27,Gun,0
5256,Robbery,80.24961080085654,-86.72111757529153,18,Sat,76,57,Blunt Object,0
5257,Vandalism,76.63331383945547,56.709732490958345,3,Thu,26,24,Gun,0
5258,Fraud,-60.72230632281821,-127.9346780471292,2,Mon,28,61,Gun,0
5259,Vandalism,-16.606755552650498,-37.055438205910576,5,Fri,69,53,Blunt Object,0
5260,Robbery,59.58653638908339,-143.11070412278977,8,Sun,60,26,Blunt Object,1
5261,Robbery,28.980053787753533,-78.44649234636984,9,Sun,57,64,Blunt Object,1
5262,Burglary,-18.93824834927149,-148.21250756123834,8,Sun,66,52,None,1
5263,Robbery,43.95077949290743,169.4083158711644,16,Sat,19,55,None,1
5264,Robbery,71.46852987783436,-37.778963575580974,9,Sat,41,62,None,0
5265,Assault,76.70849949465625,144.42795644334694,5,Sat,77,54,Blunt Object,0
5266,Theft,-21.807069854005974,169.62183685038536,15,Tue,37,40,Knife,0
5267,Burglary,-58.7590775868926,147.4425576459259,16,Thu,13,58,Blunt Object,0
5268,Homicide,74.31099447491553,-16.214520828164837,10,Mon,70,33,None,1
5269,Burglary,-73.34001974501491,100.40302712954065,19,Fri,21,37,Knife,0
5270,Burglary,39.90391042106947,-124.66818584819066,6,Wed,24,62,None,1
5271,Homicide,-64.7104833250557,-145.86025902508482,3,Fri,38,50,Gun,1
5272,Assault,-19.91036615981541,135.68452841906208,9,Tue,22,41,None,0
5273,Vandalism,-15.919965621895074,-168.79674754683057,20,Fri,47,66,Knife,0
5274,Robbery,-61.423575279824995,170.03784632298118,13,Thu,67,30,Gun,1
5275,Theft,76.08265812119015,61.96819682308063,16,Thu,44,21,None,0
5276,Fraud,-89.51972975832847,-28.93931229578081,13,Wed,49,27,Blunt Object,0
5277,Homicide,70.88553777899352,-129.10488250282012,19,Sat,14,69,Knife,0
5278,Vandalism,69.08927822558738,80.36321434369643,22,Mon,11,26,Blunt Object,0
5279,Homicide,-32.94654233435971,22.720231585207017,12,Sun,39,41,Blunt Object,1
5280,Robbery,36.771168578269595,76.00572268076496,1,Fri,19,47,None,0
5281,Assault,-44.49439596630321,-29.54800597358843,8,Wed,47,45,Gun,1
5282,Homicide,46.57924120570891,-156.1463700980718,2,Sun,68,25,Knife,1
5283,Robbery,11.00155352179381,-66.6100078017383,3,Thu,44,31,Gun,1
5284,Robbery,-35.959418235421495,-66.5925288427113,11,Sun,21,52,Knife,1
5285,Assault,-17.957744345222167,-176.8755029984421,14,Sat,51,16,Gun,0
5286,Burglary,34.17997180291263,-176.55083456438754,19,Mon,58,17,Knife,0
5287,Burglary,73.09754093588094,-60.927016607840415,7,Mon,76,48,Knife,0
5288,Theft,-66.46922701789057,81.9444185277165,17,Tue,42,64,None,1
5289,Theft,12.845514540448292,44.655742950074966,4,Sat,22,46,Gun,1
5290,Burglary,-44.328744097718854,-93.95364718565675,1,Thu,29,38,None,0
5291,Vandalism,54.24700497758266,36.994554781981634,21,Mon,42,38,Gun,0
5292,Fraud,-77.35728494349341,53.05593440141698,8,Tue,43,27,Blunt Object,0
5293,Robbery,34.012042230810565,8.125172216999658,13,Tue,59,36,Gun,0
5294,Fraud,-58.50971753561464,7.687431067256085,0,Thu,59,33,None,0
5295,Robbery,17.34937531258126,-46.890765697449865,19,Mon,18,67,Knife,1
5296,Burglary,60.42466569468456,-135.57802904883476,3,Sun,16,44,Gun,0
5297,Theft,45.914519181902335,-41.225831981847136,16,Sat,18,53,Knife,0
5298,Vandalism,45.5297197830547,-55.6796461871421,9,Mon,35,35,Gun,0
5299,Theft,3.21215619364294,33.11013343538099,1,Fri,11,62,None,0
5300,Fraud,70.33420653294985,128.253660755979,5,Mon,14,37,Blunt Object,0
5301,Theft,15.858935683559622,-44.8649406574614,18,Tue,75,30,Blunt Object,0
5302,Burglary,75.15323433892272,75.50470004388666,8,Wed,19,56,Blunt Object,0
5303,Vandalism,8.37404240983517,112.25893589872862,18,Thu,40,21,Knife,0
5304,Fraud,1.073801343600536,-103.76945505691339,18,Wed,42,34,None,0
5305,Vandalism,-49.976456542143396,144.59406367669868,8,Mon,15,62,Gun,1
5306,Robbery,8.061597725436897,-154.63982225543018,2,Sat,23,56,None,1
5307,Theft,-64.69473037519855,144.61896196716873,5,Sat,24,28,Gun,0
5308,Vandalism,66.54423622671817,-121.09215865349157,5,Sun,52,40,Blunt Object,0
5309,Assault,31.66053996749281,-58.61894297964638,16,Sun,29,36,Knife,1
5310,Theft,88.85438072872955,37.8846792605388,12,Tue,30,55,Blunt Object,0
5311,Robbery,-73.42246299770585,146.04601167749706,12,Wed,73,50,Knife,0
5312,Vandalism,-46.678905027848366,-87.94748139651531,6,Thu,38,40,None,1
5313,Fraud,67.88854876790506,94.88660884796718,8,Fri,68,26,None,0
5314,Robbery,-18.854262041594822,75.75689096671294,17,Wed,73,63,Knife,0
5315,Assault,-6.065461803258444,-122.50484562881984,0,Sat,53,45,None,1
5316,Vandalism,64.91733972977104,-7.392979949641926,21,Fri,43,54,Blunt Object,1
5317,Homicide,3.9281804909914086,-6.658166456052442,21,Sat,56,18,None,1
5318,Homicide,-55.17434710541374,-70.33974672360597,19,Sun,18,54,Knife,0
5319,Burglary,70.56542077376056,100.77167395288632,12,Sun,69,41,Gun,1
5320,Theft,-84.40890184385397,153.33618685431549,7,Mon,39,23,None,0
5321,Fraud,71.17132817581978,77.96608509701406,20,Mon,26,26,None,0
5322,Burglary,-80.90635919897976,170.26370388821329,22,Thu,61,43,Blunt Object,0
5323,Vandalism,29.85288562802306,-161.83135041061956,8,Fri,68,42,Knife,0
5324,Homicide,-77.09771165843976,-166.59983336781772,0,Fri,13,30,Blunt Object,1
5325,Homicide,37.118337473711804,141.78912389756886,8,Thu,49,22,Gun,0
5326,Homicide,-83.88516216006884,143.20813309077687,19,Sun,16,61,Gun,0
5327,Vandalism,61.64239098794175,-141.43651736836233,22,Sat,47,63,None,0
5328,Homicide,-6.130088832602752,-51.31942233518714,10,Wed,41,27,None,0
5329,Robbery,-73.17829571960198,120.74204812062715,19,Thu,78,28,Gun,0
5330,Vandalism,37.22750010182591,-133.7253560994075,3,Sun,76,29,None,0
5331,Fraud,-1.9277716493227501,-83.72589386068545,15,Mon,65,23,Gun,1
5332,Burglary,-55.62920540242028,65.15857326886311,13,Fri,29,67,Blunt Object,1
5333,Fraud,-87.17897270002936,173.48365961207924,19,Tue,73,58,Blunt Object,0
5334,Assault,-14.76031324940331,106.96998242534119,21,Sat,26,46,Blunt Object,1
5335,Homicide,-74.5867384688636,99.83434421317946,20,Sun,25,36,Blunt Object,0
5336,Assault,-73.0494543154973,-56.64144107119074,17,Tue,20,69,None,0
5337,Theft,-41.880681294718165,58.08350580173072,21,Mon,22,65,None,1
5338,Theft,23.482493503636377,-139.2882159849019,21,Fri,27,39,Knife,0
5339,Assault,5.383909540970848,177.2161319460597,8,Fri,23,55,Gun,0
5340,Vandalism,-77.58228451343749,-6.989645608563507,0,Thu,43,40,Gun,0
5341,Fraud,84.31762966064457,49.97083257517622,22,Wed,35,59,None,1
5342,Assault,69.69036389302639,135.42188352532332,2,Thu,51,43,Knife,0
5343,Theft,-43.33941231387151,-179.65261373631697,19,Tue,70,32,Blunt Object,1
5344,Assault,-67.97905632681457,171.3536739346709,0,Fri,48,50,Gun,0
5345,Vandalism,79.63251565625825,-50.70264761873048,2,Wed,11,34,Blunt Object,1
5346,Assault,-6.994479981474029,-57.74733309750252,13,Thu,66,47,None,0
5347,Fraud,-33.989946341141554,-127.77719900664461,13,Wed,59,34,None,0
5348,Burglary,-1.7355536702662704,128.9463877020748,22,Sun,25,17,Knife,0
5349,Vandalism,49.09394601835419,133.50223291220658,21,Sat,71,57,Blunt Object,0
5350,Theft,-59.690646305450194,-172.8039603798395,12,Sat,20,48,Gun,0
5351,Fraud,48.14925003167528,-159.93892048560613,0,Tue,72,20,Gun,0
5352,Assault,44.90042182809577,150.60299782812137,14,Wed,39,45,None,1
5353,Assault,7.082676871358359,-135.76747238013544,19,Sun,63,49,None,1
5354,Burglary,65.85161197492471,43.5338870281052,6,Sat,36,46,Blunt Object,0
5355,Theft,-66.2141919294251,43.07416206059372,15,Fri,73,56,Knife,0
5356,Theft,17.186221199821162,133.10292063911555,19,Sat,18,23,Blunt Object,1
5357,Robbery,-9.118250549672112,26.15547795324423,22,Wed,11,60,Blunt Object,1
5358,Theft,-13.987419689550293,-23.75589192817364,20,Wed,58,62,Gun,0
5359,Burglary,-44.53900717148542,170.77708173277642,0,Thu,57,41,Gun,0
5360,Homicide,-22.989661774216557,-97.62642864037079,14,Sun,64,38,Knife,0
5361,Robbery,-70.53286391574017,-85.42151363405402,19,Sun,76,64,Gun,0
5362,Robbery,-44.71218544233146,-149.48292427250112,14,Wed,40,36,Knife,0
5363,Assault,-41.046280599945135,171.11405417577993,18,Wed,35,44,Gun,0
5364,Assault,39.72021614282511,74.28967518154155,5,Tue,75,50,Knife,1
5365,Theft,-81.26092310240463,-175.64504850309564,5,Wed,39,40,Knife,1
5366,Robbery,27.21461546715493,73.5530499284535,0,Sun,10,64,None,0
5367,Assault,-50.14621623722582,-34.510999999070776,15,Thu,79,16,Blunt Object,0
5368,Burglary,-75.26492893506709,168.31788902472294,17,Sun,31,56,Blunt Object,0
5369,Assault,-35.854891004621855,-80.1404992215385,12,Thu,63,58,Blunt Object,0
5370,Vandalism,-49.5948835028515,75.70308193700342,11,Sun,23,21,Gun,0
5371,Vandalism,9.365827651172992,45.87629413478248,17,Sun,23,41,None,0
5372,Assault,-25.672247379366766,-175.66200903735046,9,Fri,28,30,Knife,1
5373,Robbery,83.8788736334987,138.67809455965448,13,Sat,35,63,Knife,1
5374,Homicide,83.43892789035311,-129.73944227293208,19,Tue,68,60,Knife,0
5375,Homicide,-10.131251558356894,58.8919604392199,10,Mon,31,43,Gun,0
5376,Robbery,53.115742918846735,99.19744228594402,17,Fri,15,35,Blunt Object,0
5377,Fraud,-87.6116626450425,47.13395273944596,23,Wed,72,40,None,0
5378,Homicide,8.606085250464474,-145.03900769508277,11,Sat,63,32,Knife,0
5379,Vandalism,43.79385101525622,171.06448905168878,16,Tue,28,15,Gun,0
5380,Burglary,-50.95021942667954,-94.74555077235995,23,Fri,19,16,Knife,1
5381,Robbery,-78.98908407013012,46.031317179792836,2,Thu,46,28,Knife,0
5382,Theft,-61.93459153683794,106.98410097407202,20,Tue,26,52,Knife,0
5383,Vandalism,-10.467344308705734,158.1249635663442,0,Tue,64,29,Knife,0
5384,Burglary,1.1468557361271507,37.443790532126826,0,Sun,14,50,None,0
5385,Burglary,-21.44067802042167,-86.74050630127837,5,Sun,30,38,Knife,0
5386,Robbery,-10.804721932371592,121.19004626650792,18,Wed,48,39,Knife,0
5387,Burglary,-5.357707270329371,-121.24081225797426,23,Tue,29,23,None,0
5388,Robbery,48.498599088197324,-171.97832589441458,3,Sat,24,29,None,1
5389,Homicide,-71.05645834602257,146.93358903926458,21,Sun,62,51,Knife,0
5390,Assault,48.41108408869127,27.140024899658158,12,Sun,42,20,None,0
5391,Vandalism,33.95291441309966,-154.92906330792528,11,Sat,53,57,Blunt Object,0
5392,Fraud,43.49894570573724,28.70257936428189,7,Tue,75,59,None,0
5393,Assault,42.20430945755811,-127.79489940391849,19,Mon,59,26,Blunt Object,0
5394,Vandalism,-5.293473155678939,-168.70103769712858,23,Sun,41,41,None,0
5395,Robbery,-51.94796677903799,-138.0513429033285,6,Wed,64,21,None,0
5396,Vandalism,6.593202774324723,99.0386742621493,20,Sun,37,42,Knife,0
5397,Homicide,82.43676964963794,92.03792573289593,6,Tue,12,66,Gun,0
5398,Robbery,15.934622650805466,37.55452856950194,6,Tue,62,26,Gun,0
5399,Assault,-88.01151386170002,-104.64181563138995,13,Mon,51,56,Knife,0
5400,Theft,-79.25203712224969,86.02814368631107,17,Mon,11,49,Gun,0
5401,Theft,88.7154180486394,-33.103703802575666,22,Thu,31,16,Blunt Object,0
5402,Vandalism,-77.04965533690073,3.8713021654824047,18,Wed,34,40,Blunt Object,0
5403,Theft,-81.71187119191826,143.1506495974757,23,Mon,41,34,None,0
5404,Robbery,-26.45563151544203,-15.171291454274865,23,Tue,16,39,Gun,1
5405,Burglary,84.4770965884806,45.49181538653664,19,Mon,71,35,Knife,1
5406,Robbery,-32.63847232808418,166.23053706164688,18,Fri,40,15,Blunt Object,1
5407,Burglary,-16.22085644245128,-17.499636419760947,17,Thu,72,42,Gun,0
5408,Assault,24.133871017541793,21.862043349368463,5,Thu,46,67,Knife,1
5409,Fraud,-85.65986892124839,30.38926495804128,15,Sat,77,52,Gun,0
5410,Burglary,71.59744395345385,-93.34383880580845,2,Wed,18,27,None,0
5411,Theft,3.499743159797788,85.29194242186287,20,Thu,79,44,None,0
5412,Robbery,-5.974036919269565,81.5893301785851,1,Wed,55,24,None,1
5413,Assault,64.93079919719347,-103.11957306155446,14,Fri,43,59,Blunt Object,0
5414,Theft,81.55378608444383,-175.19830385957545,19,Sat,69,36,Gun,1
5415,Assault,-13.783458303569745,179.61896540464306,10,Tue,22,43,Blunt Object,1
5416,Fraud,-58.96060572721847,29.371583865848265,18,Fri,45,19,Blunt Object,0
5417,Homicide,56.82766860037313,-114.82846474463952,17,Wed,57,22,Gun,0
5418,Robbery,-17.413124179952305,-77.91642629471542,21,Wed,15,67,Gun,0
5419,Vandalism,78.39819711211791,42.40513519527596,10,Wed,14,25,None,0
5420,Robbery,80.98181708957694,-130.45839082269106,2,Tue,74,40,Gun,0
5421,Fraud,-69.3307742901535,-166.57897064077568,3,Sat,59,33,Blunt Object,0
5422,Robbery,82.17971411991323,107.45274040370765,5,Sat,33,33,Gun,1
5423,Vandalism,-23.711341419878224,77.70464796669006,11,Wed,16,44,Blunt Object,1
5424,Burglary,26.325453178294282,-68.54340667212594,20,Fri,67,50,Knife,0
5425,Assault,-83.74498528787171,-158.94310400115512,3,Sat,30,56,None,1
